,id,date,dateYear,dateMonth,dateDay,rating,userName,content
222,223,20220404,2022,04,04,3,Youn Kong,앱 켰더니 pc에서 장바니에 담아두었던 제품이 다 사라졌어요.....
223,224,20220402,2022,04,02,5,Camellia Park,물건찾기 편하고 구매하기 쉬워요
224,225,20220202,2022,02,02,5,이금지,잘쓰고있음 쇼핑갈때 쓰고가면 편리함
225,226,20210701,2021,07,01,1,김현재,이렇게 쓰기 불편한 어플도 흔치 않은듯 하다. 연봉 얼마받고 이따위 어플을 만드는 건지 궁금하다. 아니면 어플이 뭔지 이해를 못하는 건지도 모르겠다. 여기 관리자는 칭찬에만 답글 다시네 ㅎ
226,227,20211026,2021,10,26,5,김민서,상품 상세 사진정보가 더 많았으면 좋겠어요
227,228,20220630,2022,06,30,1,Stella Kim,다운로드가 안돼요 30분째 기다렸다가 취소설치반복중이요
228,229,20210520,2021,05,20,1,김동건,앱 재고보고 지점 방문했더니 재고가 실시간 반영 안 되어 헛걸음 했네요. 이따위로 운영할거면 어플 재고가 왜 표시되는건가요. 직원들도 하나같이 죄송합니다 하면 다인가요?
229,230,20220211,2022,02,11,3,Seunghwan Lee,고객센터 누르면 웹페이지가 따로 열리네요 앱 안에서 다 처리되도록 수정되면 좋겠어요
230,231,20210214,2021,02,14,2,임쑤,가입하려는데 뭐가 잘못됐다고 알려주지도 않으면서 안되네요 개선해주세요
231,232,20210903,2021,09,03,1,박세진,비밀번호찾기하는데인증번호가오지않습니다.여러번해도단한번도오지않습니다.비밀번호어떻게찾나요?
232,233,20210401,2021,04,01,2,냥E,위시리스트에 저장해 놓은게 사라졌네요
233,234,20210119,2021,01,19,1,최현정,로그인 절대안됨 내가 잘못한줄 알고 계속 해봤는데 안되네요 짜증나네요
234,235,20220224,2022,02,24,5,Hee K.,오 이렇게 주문하기 편한줄 몰랐어요. 배송도 되고 굿굿
235,236,20210807,2021,08,07,1,jy J,이봐 어플답변담당자ㅋㅋㅋ 어이없네 별5개 준 리뷰만 답장하냐? 그것도 복사붙여넣기 답장으로? ㅋㅋㅋ 일하는 꼬라지봐라 ㅉㅉ 문제투성이어플 개선하라고!! 하기싫음 때려치우던가.
236,237,20211202,2021,12,02,3,꿈돌이,없는 물건들이 많아요.온라인쇼핑에 어려움이 많네요
237,238,20210903,2021,09,03,5,뽀오오,인터넷쇼핑몰보다 싸요!배송은 늦어요!
238,239,20220228,2022,02,28,5,강성은,배송도 빠르고 포장 상태도 아주 좋습니다
239,240,20211013,2021,10,13,1,현이혀니,로그인하려는데 자꾸 크롬이 계속 중지된다면서 안 되네요 어떻게 이용하라는건지...?
240,241,20210608,2021,06,08,5,이닝이,이케아의 정신(마인드)을 좋아합니다. 사고싶은게 너무 많네요!
241,242,20220515,2022,05,15,5,SangYoon Shin (Henry),셀프서브구역에서 픽업시 메모하기 좋다.ㅣ
242,243,20220809,2022,08,09,5,공진희,온라인주문 편해요
